Date,Price,Open,High,Low,Change %
2006-04-01,,,,,
2006-04-02,,,,,
2006-04-03,6.531,6.531,6.531,6.531,-0.09%
2006-04-04,6.563,6.563,6.563,6.563,0.49%
2006-04-05,6.349,6.349,6.349,6.349,-3.26%
2006-04-06,6.349,6.349,6.349,6.349,-3.26%
2006-04-07,6.334,6.334,6.334,6.334,-0.24%
2006-04-08,6.334,6.334,6.334,6.334,-0.24%
2006-04-09,6.334,6.334,6.334,6.334,-0.24%
2006-04-10,6.359,6.359,6.359,6.359,0.39%
2006-04-11,6.359,6.359,6.359,6.359,0.39%
2006-04-12,6.289,6.289,6.289,6.289,-1.10%
2006-04-13,6.366,6.366,6.366,6.366,1.22%
2006-04-14,6.366,6.366,6.366,6.366,1.22%
2006-04-15,6.366,6.366,6.366,6.366,1.22%
2006-04-16,6.366,6.366,6.366,6.366,1.22%
2006-04-17,6.379,6.379,6.379,6.379,0.20%
2006-04-18,6.285,6.285,6.285,6.285,-1.47%
2006-04-19,6.2,6.2,6.2,6.2,-1.35%
2006-04-20,6.16,6.16,6.16,6.16,-0.65%
2006-04-21,6.174,6.174,6.174,6.174,0.23%
2006-04-22,6.174,6.174,6.174,6.174,0.23%
2006-04-23,6.174,6.174,6.174,6.174,0.23%
2006-04-24,6.226,6.226,6.226,6.226,0.84%
2006-04-25,6.232,6.232,6.232,6.232,0.10%
2006-04-26,6.274,6.274,6.274,6.274,0.67%
2006-04-27,6.28,6.28,6.28,6.28,0.10%
2006-04-28,6.313,6.313,6.313,6.313,0.53%
2006-04-29,6.313,6.313,6.313,6.313,0.53%
2006-04-30,6.313,6.313,6.313,6.313,0.53%
2006-05-01,6.313,6.313,6.313,6.313,0.53%
2006-05-02,6.354,6.354,6.354,6.354,0.65%
2006-05-03,6.389,6.389,6.389,6.389,0.55%
2006-05-04,6.423,6.423,6.423,6.423,0.53%
2006-05-05,6.363,6.363,6.363,6.363,-0.93%
2006-05-06,6.363,6.363,6.363,6.363,-0.93%
2006-05-07,6.363,6.363,6.363,6.363,-0.93%
2006-05-08,6.371,6.371,6.371,6.371,0.13%
2006-05-09,6.386,6.386,6.386,6.386,0.24%
2006-05-10,6.345,6.345,6.345,6.345,-0.64%
2006-05-11,6.36,6.36,6.36,6.36,0.24%
2006-05-12,6.443,6.443,6.443,6.443,1.31%
2006-05-13,6.443,6.443,6.443,6.443,1.31%
2006-05-14,6.443,6.443,6.443,6.443,1.31%
2006-05-15,6.521,6.521,6.521,6.521,1.21%
2006-05-16,6.478,6.478,6.478,6.478,-0.66%
2006-05-17,6.465,6.465,6.465,6.465,-0.20%
2006-05-18,6.481,6.481,6.481,6.481,0.25%
2006-05-19,6.517,6.517,6.517,6.517,0.56%
2006-05-20,6.517,6.517,6.517,6.517,0.56%
2006-05-21,6.517,6.517,6.517,6.517,0.56%
2006-05-22,6.478,6.478,6.478,6.478,-0.60%
2006-05-23,6.514,6.514,6.514,6.514,0.56%
2006-05-24,6.471,6.471,6.471,6.471,-0.66%
2006-05-25,6.468,6.468,6.468,6.468,-0.05%
2006-05-26,6.484,6.484,6.484,6.484,0.25%
2006-05-27,6.484,6.484,6.484,6.484,0.25%
2006-05-28,6.484,6.484,6.484,6.484,0.25%
2006-05-29,6.503,6.503,6.503,6.503,0.29%
2006-05-30,6.499,6.499,6.499,6.499,-0.06%
2006-05-31,6.465,6.465,6.465,6.465,-0.52%
2006-06-01,6.505,6.505,6.505,6.505,0.62%
2006-06-02,6.49,6.49,6.49,6.49,-0.23%
2006-06-03,6.49,6.49,6.49,6.49,-0.23%
2006-06-04,6.49,6.49,6.49,6.49,-0.23%
2006-06-05,6.569,6.569,6.569,6.569,1.22%
2006-06-06,6.586,6.586,6.586,6.586,0.26%
2006-06-07,6.571,6.571,6.571,6.571,-0.23%
2006-06-08,6.525,6.525,6.525,6.525,-0.70%
2006-06-09,6.698,6.698,6.698,6.698,2.65%
2006-06-10,6.698,6.698,6.698,6.698,2.65%
2006-06-11,6.698,6.698,6.698,6.698,2.65%
2006-06-12,6.675,6.675,6.675,6.675,-0.34%
2006-06-13,6.861,6.861,6.861,6.861,2.79%
2006-06-14,6.889,6.889,6.889,6.889,0.41%
2006-06-15,6.886,6.886,6.886,6.886,-0.04%
2006-06-16,6.936,6.936,6.936,6.936,0.73%
2006-06-17,6.936,6.936,6.936,6.936,0.73%
2006-06-18,6.936,6.936,6.936,6.936,0.73%
2006-06-19,7.001,7.001,7.001,7.001,0.94%
2006-06-20,7.052,7.052,7.052,7.052,0.73%
2006-06-21,7.038,7.038,7.038,7.038,-0.20%
2006-06-22,7.046,7.046,7.046,7.046,0.11%
2006-06-23,7.141,7.141,7.141,7.141,1.35%
2006-06-24,7.141,7.141,7.141,7.141,1.35%
2006-06-25,7.141,7.141,7.141,7.141,1.35%
2006-06-26,7.11,7.11,7.11,7.11,-0.43%
2006-06-27,7.096,7.096,7.096,7.096,-0.20%
2006-06-28,7.049,7.049,7.049,7.049,-0.66%
2006-06-29,7.057,7.057,7.057,7.057,0.11%
2006-06-30,7.043,7.043,7.043,7.043,-0.20%
2006-07-01,7.043,7.043,7.043,7.043,-0.20%
2006-07-02,7.043,7.043,7.043,7.043,-0.20%
2006-07-03,7.022,7.022,7.022,7.022,-0.30%
2006-07-04,7.041,7.041,7.041,7.041,0.27%
2006-07-05,7.027,7.027,7.027,7.027,-0.20%
2006-07-06,7.046,7.046,7.046,7.046,0.27%
2006-07-07,7.043,7.043,7.043,7.043,-0.04%
2006-07-08,7.043,7.043,7.043,7.043,-0.04%
2006-07-09,7.043,7.043,7.043,7.043,-0.04%
2006-07-10,7.034,7.034,7.034,7.034,-0.13%
2006-07-11,7.007,7.007,7.007,7.007,-0.38%
2006-07-12,7.039,7.039,7.039,7.039,0.46%
2006-07-13,7.024,7.024,7.024,7.024,-0.21%
2006-07-14,7.032,7.032,7.032,7.032,0.11%
2006-07-15,7.032,7.032,7.032,7.032,0.11%
2006-07-16,7.032,7.032,7.032,7.032,0.11%
2006-07-17,7.022,7.022,7.022,7.022,-0.14%
2006-07-18,7.007,7.007,7.007,7.007,-0.21%
2006-07-19,7.051,7.051,7.051,7.051,0.63%
2006-07-20,7.013,7.013,7.013,7.013,-0.54%
2006-07-21,6.997,6.997,6.997,6.997,-0.23%
2006-07-22,6.997,6.997,6.997,6.997,-0.23%
2006-07-23,6.997,6.997,6.997,6.997,-0.23%
2006-07-24,6.939,6.939,6.939,6.939,-0.83%
2006-07-25,6.9,6.9,6.9,6.9,-0.56%
2006-07-26,6.932,6.932,6.932,6.932,0.46%
2006-07-27,6.928,6.928,6.928,6.928,-0.06%
2006-07-28,6.985,6.985,6.985,6.985,0.82%
2006-07-29,6.985,6.985,6.985,6.985,0.82%
2006-07-30,6.985,6.985,6.985,6.985,0.82%
2006-07-31,6.877,6.877,6.877,6.877,-1.55%
2006-08-01,6.901,6.901,6.901,6.901,0.35%
2006-08-02,6.947,6.947,6.947,6.947,0.67%
2006-08-03,6.955,6.955,6.955,6.955,0.12%
2006-08-04,6.964,6.964,6.964,6.964,0.13%
2006-08-05,6.964,6.964,6.964,6.964,0.13%
2006-08-06,6.964,6.964,6.964,6.964,0.13%
2006-08-07,6.916,6.916,6.916,6.916,-0.69%
2006-08-08,6.925,6.925,6.925,6.925,0.13%
2006-08-09,6.933,6.933,6.933,6.933,0.12%
2006-08-10,6.892,6.892,6.892,6.892,-0.59%
2006-08-11,6.913,6.913,6.913,6.913,0.30%
2006-08-12,6.913,6.913,6.913,6.913,0.30%
2006-08-13,6.913,6.913,6.913,6.913,0.30%
2006-08-14,6.915,6.915,6.915,6.915,0.03%
2006-08-15,6.915,6.915,6.915,6.915,0.03%
2006-08-16,6.894,6.894,6.894,6.894,-0.30%
2006-08-17,6.813,6.813,6.813,6.813,-1.17%
2006-08-18,6.834,6.834,6.834,6.834,0.31%
2006-08-19,6.834,6.834,6.834,6.834,0.31%
2006-08-20,6.834,6.834,6.834,6.834,0.31%
2006-08-21,6.835,6.835,6.835,6.835,0.01%
2006-08-22,6.804,6.804,6.804,6.804,-0.45%
2006-08-23,6.84,6.84,6.84,6.84,0.53%
2006-08-24,6.796,6.796,6.796,6.796,-0.64%
2006-08-25,6.911,6.911,6.911,6.911,1.69%
2006-08-26,6.911,6.911,6.911,6.911,1.69%
2006-08-27,6.911,6.911,6.911,6.911,1.69%
2006-08-28,6.926,6.926,6.926,6.926,0.22%
2006-08-29,6.909,6.909,6.909,6.909,-0.25%
2006-08-30,6.891,6.891,6.891,6.891,-0.26%
2006-08-31,6.819,6.819,6.819,6.819,-1.04%
2006-09-01,7.05,7.05,7.05,7.05,3.39%
2006-09-02,7.05,7.05,7.05,7.05,3.39%
2006-09-03,7.05,7.05,7.05,7.05,3.39%
2006-09-04,6.985,6.985,6.985,6.985,-0.92%
2006-09-05,6.981,6.981,6.981,6.981,-0.06%
2006-09-06,6.949,6.949,6.949,6.949,-0.46%
2006-09-07,6.973,6.973,6.973,6.973,0.35%
2006-09-08,6.914,6.914,6.914,6.914,-0.85%
2006-09-09,6.914,6.914,6.914,6.914,-0.85%
2006-09-10,6.914,6.914,6.914,6.914,-0.85%
2006-09-11,6.93,6.93,6.93,6.93,0.23%
2006-09-12,6.897,6.897,6.897,6.897,-0.48%
2006-09-13,6.893,6.893,6.893,6.893,-0.06%
2006-09-14,6.903,6.903,6.903,6.903,0.15%
2006-09-15,6.942,6.942,6.942,6.942,0.56%
2006-09-16,6.942,6.942,6.942,6.942,0.56%
2006-09-17,6.942,6.942,6.942,6.942,0.56%
2006-09-18,6.886,6.886,6.886,6.886,-0.81%
2006-09-19,6.838,6.838,6.838,6.838,-0.70%
2006-09-20,6.834,6.834,6.834,6.834,-0.06%
2006-09-21,6.873,6.873,6.873,6.873,0.57%
2006-09-22,6.839,6.839,6.839,6.839,-0.49%
2006-09-23,6.839,6.839,6.839,6.839,-0.49%
2006-09-24,6.839,6.839,6.839,6.839,-0.49%
2006-09-25,6.856,6.856,6.856,6.856,0.25%
2006-09-26,6.746,6.746,6.746,6.746,-1.60%
2006-09-27,6.772,6.772,6.772,6.772,0.39%
2006-09-28,6.752,6.752,6.752,6.752,-0.30%
2006-09-29,6.777,6.777,6.777,6.777,0.37%
2006-09-30,6.777,6.777,6.777,6.777,0.37%
2006-10-01,6.777,6.777,6.777,6.777,0.37%
2006-10-02,6.777,6.777,6.777,6.777,0.37%
2006-10-03,6.804,6.804,6.804,6.804,0.40%
2006-10-04,6.845,6.845,6.845,6.845,0.60%
2006-10-05,6.918,6.918,6.918,6.918,1.07%
2006-10-06,6.883,6.883,6.883,6.883,-0.51%
2006-10-07,6.883,6.883,6.883,6.883,-0.51%
2006-10-08,6.883,6.883,6.883,6.883,-0.51%
2006-10-09,6.932,6.932,6.932,6.932,0.71%
2006-10-10,7.023,7.023,7.023,7.023,1.31%
2006-10-11,7.003,7.003,7.003,7.003,-0.28%
2006-10-12,6.951,6.951,6.951,6.951,-0.74%
2006-10-13,7.028,7.028,7.028,7.028,1.11%
2006-10-14,7.028,7.028,7.028,7.028,1.11%
2006-10-15,7.028,7.028,7.028,7.028,1.11%
2006-10-16,7.048,7.048,7.048,7.048,0.28%
2006-10-17,7.028,7.028,7.028,7.028,-0.28%
2006-10-18,7.057,7.057,7.057,7.057,0.41%
2006-10-19,7.003,7.003,7.003,7.003,-0.77%
2006-10-20,6.999,6.999,6.999,6.999,-0.06%
2006-10-21,6.999,6.999,6.999,6.999,-0.06%
2006-10-22,6.999,6.999,6.999,6.999,-0.06%
2006-10-23,6.97,6.97,6.97,6.97,-0.41%
2006-10-24,6.97,6.97,6.97,6.97,-0.41%
2006-10-25,6.97,6.97,6.97,6.97,-0.41%
2006-10-26,6.922,6.922,6.922,6.922,-0.69%
2006-10-27,7.072,7.072,7.072,7.072,2.17%
2006-10-28,7.072,7.072,7.072,7.072,2.17%
2006-10-29,7.072,7.072,7.072,7.072,2.17%
2006-10-30,7.025,7.025,7.025,7.025,-0.66%
2006-10-31,7.073,7.073,7.073,7.073,0.68%
2006-11-01,7.091,7.091,7.091,7.091,0.25%
2006-11-02,7.088,7.088,7.088,7.088,-0.04%
2006-11-03,7.119,7.119,7.119,7.119,0.44%
2006-11-04,7.119,7.119,7.119,7.119,0.44%
2006-11-05,7.119,7.119,7.119,7.119,0.44%
2006-11-06,7.162,7.162,7.162,7.162,0.60%
2006-11-07,7.086,7.086,7.086,7.086,-1.06%
2006-11-08,7.082,7.082,7.082,7.082,-0.06%
2006-11-09,7.114,7.114,7.114,7.114,0.45%
2006-11-10,7.11,7.11,7.11,7.11,-0.06%
2006-11-11,7.11,7.11,7.11,7.11,-0.06%
2006-11-12,7.11,7.11,7.11,7.11,-0.06%
2006-11-13,7.024,7.024,7.024,7.024,-1.21%
2006-11-14,6.945,6.945,6.945,6.945,-1.12%
2006-11-15,6.884,6.884,6.884,6.884,-0.88%
2006-11-16,6.897,6.897,6.897,6.897,0.19%
2006-11-17,7.235,7.235,7.235,7.235,4.90%
2006-11-18,7.235,7.235,7.235,7.235,4.90%
2006-11-19,7.235,7.235,7.235,7.235,4.90%
2006-11-20,7.128,7.128,7.128,7.128,-1.48%
2006-11-21,7.066,7.066,7.066,7.066,-0.87%
2006-11-22,7.042,7.042,7.042,7.042,-0.34%
2006-11-23,7.057,7.057,7.057,7.057,0.21%
2006-11-24,7.033,7.033,7.033,7.033,-0.34%
2006-11-25,7.033,7.033,7.033,7.033,-0.34%
2006-11-26,7.033,7.033,7.033,7.033,-0.34%
2006-11-27,6.939,6.939,6.939,6.939,-1.34%
2006-11-28,6.974,6.974,6.974,6.974,0.50%
2006-11-29,7.007,7.007,7.007,7.007,0.47%
2006-11-30,6.979,6.979,6.979,6.979,-0.40%
2006-12-01,6.95,6.95,6.95,6.95,-0.42%
2006-12-02,6.95,6.95,6.95,6.95,-0.42%
2006-12-03,6.95,6.95,6.95,6.95,-0.42%
2006-12-04,6.905,6.905,6.905,6.905,-0.65%
2006-12-05,6.833,6.833,6.833,6.833,-1.04%
2006-12-06,6.951,6.951,6.951,6.951,1.73%
2006-12-07,6.943,6.943,6.943,6.943,-0.12%
2006-12-08,6.956,6.956,6.956,6.956,0.19%
2006-12-09,6.956,6.956,6.956,6.956,0.19%
2006-12-10,6.956,6.956,6.956,6.956,0.19%
2006-12-11,6.974,6.974,6.974,6.974,0.26%
2006-12-12,7.053,7.053,7.053,7.053,1.13%
2006-12-13,7.133,7.133,7.133,7.133,1.13%
2006-12-14,7.059,7.059,7.059,7.059,-1.04%
2006-12-15,7.14,7.14,7.14,7.14,1.15%
2006-12-16,7.14,7.14,7.14,7.14,1.15%
2006-12-17,7.14,7.14,7.14,7.14,1.15%
2006-12-18,7.118,7.118,7.118,7.118,-0.31%
2006-12-19,7.019,7.019,7.019,7.019,-1.39%
2006-12-20,7.171,7.171,7.171,7.171,2.17%
2006-12-21,7.187,7.187,7.187,7.187,0.22%
2006-12-22,7.156,7.156,7.156,7.156,-0.43%
2006-12-23,7.156,7.156,7.156,7.156,-0.43%
2006-12-24,7.156,7.156,7.156,7.156,-0.43%
2006-12-25,7.156,7.156,7.156,7.156,-0.43%
2006-12-26,7.173,7.173,7.173,7.173,0.24%
2006-12-27,7.285,7.285,7.285,7.285,1.56%
2006-12-28,7.374,7.374,7.374,7.374,1.22%
2006-12-29,7.319,7.319,7.319,7.319,-0.75%
2006-12-30,7.319,7.319,7.319,7.319,-0.75%
2006-12-31,7.319,7.319,7.319,7.319,-0.75%
2007-01-01,7.319,7.319,7.319,7.319,-0.75%
2007-01-02,7.2,7.2,7.2,7.2,-1.63%
2007-01-03,7.218,7.218,7.218,7.218,0.25%
2007-01-04,7.185,7.185,7.185,7.185,-0.46%
2007-01-05,7.328,7.328,7.328,7.328,1.99%
2007-01-06,7.328,7.328,7.328,7.328,1.99%
2007-01-07,7.328,7.328,7.328,7.328,1.99%
2007-01-08,7.205,7.205,7.205,7.205,-1.68%
2007-01-09,7.146,7.146,7.146,7.146,-0.82%
2007-01-10,7.112,7.112,7.112,7.112,-0.48%
2007-01-11,7.077,7.077,7.077,7.077,-0.49%
2007-01-12,7.174,7.174,7.174,7.174,1.37%
2007-01-13,7.174,7.174,7.174,7.174,1.37%
2007-01-14,7.174,7.174,7.174,7.174,1.37%
2007-01-15,7.203,7.203,7.203,7.203,0.40%
2007-01-16,7.245,7.245,7.245,7.245,0.58%
2007-01-17,7.252,7.252,7.252,7.252,0.10%
2007-01-18,7.306,7.306,7.306,7.306,0.74%
2007-01-19,7.296,7.296,7.296,7.296,-0.14%
2007-01-20,7.296,7.296,7.296,7.296,-0.14%
2007-01-21,7.296,7.296,7.296,7.296,-0.14%
2007-01-22,7.308,7.308,7.308,7.308,0.16%
2007-01-23,7.258,7.258,7.258,7.258,-0.68%
2007-01-24,7.313,7.313,7.313,7.313,0.76%
2007-01-25,7.4,7.4,7.4,7.4,1.19%
2007-01-26,7.4,7.4,7.4,7.4,1.19%
2007-01-27,7.4,7.4,7.4,7.4,1.19%
2007-01-28,7.4,7.4,7.4,7.4,1.19%
2007-01-29,7.363,7.363,7.363,7.363,-0.50%
2007-01-30,7.363,7.363,7.363,7.363,-0.50%
2007-01-31,7.245,7.245,7.245,7.245,-1.60%
2007-02-01,7.245,7.245,7.245,7.245,-1.60%
2007-02-02,7.228,7.228,7.228,7.228,-0.23%
2007-02-03,7.228,7.228,7.228,7.228,-0.23%
2007-02-04,7.228,7.228,7.228,7.228,-0.23%
2007-02-05,7.24,7.24,7.24,7.24,0.17%
2007-02-06,7.461,7.461,7.461,7.461,3.05%
2007-02-07,7.411,7.411,7.411,7.411,-0.67%
2007-02-08,7.443,7.443,7.443,7.443,0.43%
2007-02-09,7.475,7.475,7.475,7.475,0.43%
2007-02-10,7.475,7.475,7.475,7.475,0.43%
2007-02-11,7.475,7.475,7.475,7.475,0.43%
2007-02-12,7.405,7.405,7.405,7.405,-0.94%
2007-02-13,7.605,7.605,7.605,7.605,2.70%
2007-02-14,7.638,7.638,7.638,7.638,0.43%
2007-02-15,7.629,7.629,7.629,7.629,-0.12%
2007-02-16,7.629,7.629,7.629,7.629,-0.12%
2007-02-17,7.629,7.629,7.629,7.629,-0.12%
2007-02-18,7.629,7.629,7.629,7.629,-0.12%
2007-02-19,7.626,7.626,7.626,7.626,-0.04%
2007-02-20,7.626,7.626,7.626,7.626,0.00%
2007-02-21,7.599,7.599,7.599,7.599,-0.35%
2007-02-22,7.607,7.607,7.607,7.607,0.11%
2007-02-23,7.607,7.607,7.607,7.607,0.00%
2007-02-24,7.607,7.607,7.607,7.607,0.00%
2007-02-25,7.607,7.607,7.607,7.607,0.00%
2007-02-26,7.57,7.57,7.57,7.57,-0.49%
2007-02-27,7.595,7.595,7.595,7.595,0.33%
2007-02-28,7.651,7.651,7.651,7.651,0.74%
2007-03-01,7.61,7.61,7.61,7.61,-0.54%
2007-03-02,7.583,7.583,7.583,7.583,-0.35%
2007-03-03,7.583,7.583,7.583,7.583,-0.35%
2007-03-04,7.583,7.583,7.583,7.583,-0.35%
2007-03-05,7.598,7.598,7.598,7.598,0.20%
2007-03-06,7.606,7.606,7.606,7.606,0.11%
2007-03-07,7.623,7.623,7.623,7.623,0.22%
2007-03-08,7.605,7.605,7.605,7.605,-0.24%
2007-03-09,7.667,7.667,7.667,7.667,0.82%
2007-03-10,7.667,7.667,7.667,7.667,0.82%
2007-03-11,7.667,7.667,7.667,7.667,0.82%
2007-03-12,7.602,7.602,7.602,7.602,-0.85%
2007-03-13,7.647,7.647,7.647,7.647,0.59%
2007-03-14,7.646,7.646,7.646,7.646,-0.01%
2007-03-15,7.682,7.682,7.682,7.682,0.47%
2007-03-16,7.672,7.672,7.672,7.672,-0.13%
2007-03-17,7.672,7.672,7.672,7.672,-0.13%
2007-03-18,7.672,7.672,7.672,7.672,-0.13%
2007-03-19,7.672,7.672,7.672,7.672,-0.13%
2007-03-20,7.67,7.67,7.67,7.67,-0.03%
2007-03-21,8.012,8.012,8.012,8.012,4.46%
2007-03-22,7.679,7.679,7.679,7.679,-4.16%
2007-03-23,7.669,7.669,7.669,7.669,-0.13%
2007-03-24,7.669,7.669,7.669,7.669,-0.13%
2007-03-25,7.669,7.669,7.669,7.669,-0.13%
2007-03-26,7.705,7.705,7.705,7.705,0.47%
2007-03-27,7.705,7.705,7.705,7.705,0.47%
2007-03-28,7.714,7.714,7.714,7.714,0.12%
2007-03-29,7.704,7.704,7.704,7.704,-0.13%
2007-03-30,7.694,7.694,7.694,7.694,-0.13%
2007-03-31,7.694,7.694,7.694,7.694,-0.13%
2007-04-01,7.694,7.694,7.694,7.694,-0.13%
2007-04-02,7.694,7.694,7.694,7.694,-0.13%
2007-04-03,7.95,7.95,7.95,7.95,3.33%
2007-04-04,7.988,7.988,7.988,7.988,0.48%
2007-04-05,7.979,7.979,7.979,7.979,-0.11%
2007-04-06,7.979,7.979,7.979,7.979,-0.11%
2007-04-07,7.979,7.979,7.979,7.979,-0.11%
2007-04-08,7.979,7.979,7.979,7.979,-0.11%
2007-04-09,7.923,7.923,7.923,7.923,-0.70%
2007-04-10,7.884,7.884,7.884,7.884,-0.49%
2007-04-11,7.855,7.855,7.855,7.855,-0.37%
2007-04-12,7.845,7.845,7.845,7.845,-0.13%
2007-04-13,7.855,7.855,7.855,7.855,0.13%
2007-04-14,7.855,7.855,7.855,7.855,0.13%
2007-04-15,7.855,7.855,7.855,7.855,0.13%
2007-04-16,7.826,7.826,7.826,7.826,-0.37%
2007-04-17,7.816,7.816,7.816,7.816,-0.13%
2007-04-18,7.905,7.905,7.905,7.905,1.14%
2007-04-19,7.796,7.796,7.796,7.796,-1.38%
2007-04-20,7.816,7.816,7.816,7.816,0.26%
2007-04-21,7.816,7.816,7.816,7.816,0.26%
2007-04-22,7.816,7.816,7.816,7.816,0.26%
2007-04-23,7.857,7.857,7.857,7.857,0.52%
2007-04-24,7.796,7.796,7.796,7.796,-0.78%
2007-04-25,7.837,7.837,7.837,7.837,0.53%
2007-04-26,7.877,7.877,7.877,7.877,0.51%
2007-04-27,7.969,7.969,7.969,7.969,1.17%
2007-04-28,7.969,7.969,7.969,7.969,1.17%
2007-04-29,7.969,7.969,7.969,7.969,1.17%
2007-04-30,8.042,8.042,8.042,8.042,0.92%
2007-05-01,8.042,8.042,8.042,8.042,0.92%
2007-05-02,8.042,8.042,8.042,8.042,0.92%
2007-05-03,8.012,8.012,8.012,8.012,-0.37%
2007-05-04,8.001,8.001,8.001,8.001,-0.14%
2007-05-05,8.001,8.001,8.001,8.001,-0.14%
2007-05-06,8.001,8.001,8.001,8.001,-0.14%
2007-05-07,7.915,7.915,7.915,7.915,-1.07%
2007-05-08,7.904,7.904,7.904,7.904,-0.14%
2007-05-09,7.871,7.871,7.871,7.871,-0.42%
2007-05-10,7.954,7.954,7.954,7.954,1.05%
2007-05-11,7.932,7.932,7.932,7.932,-0.28%
2007-05-12,7.932,7.932,7.932,7.932,-0.28%
2007-05-13,7.932,7.932,7.932,7.932,-0.28%
2007-05-14,7.908,7.908,7.908,7.908,-0.30%
2007-05-15,7.875,7.875,7.875,7.875,-0.42%
2007-05-16,7.917,7.917,7.917,7.917,0.53%
2007-05-17,7.841,7.841,7.841,7.841,-0.96%
2007-05-18,7.894,7.894,7.894,7.894,0.68%
2007-05-19,7.894,7.894,7.894,7.894,0.68%
2007-05-20,7.894,7.894,7.894,7.894,0.68%
2007-05-21,7.772,7.772,7.772,7.772,-1.55%
2007-05-22,7.76,7.76,7.76,7.76,-0.15%
2007-05-23,7.78,7.78,7.78,7.78,0.26%
2007-05-24,7.822,7.822,7.822,7.822,0.54%
2007-05-25,7.734,7.734,7.734,7.734,-1.13%
2007-05-26,7.734,7.734,7.734,7.734,-1.13%
2007-05-27,7.734,7.734,7.734,7.734,-1.13%
2007-05-28,7.696,7.696,7.696,7.696,-0.49%
2007-05-29,7.706,7.706,7.706,7.706,0.13%
2007-05-30,7.671,7.671,7.671,7.671,-0.45%
2007-05-31,7.623,7.623,7.623,7.623,-0.63%
2007-06-01,7.581,7.581,7.581,7.581,-0.55%
2007-06-02,7.581,7.581,7.581,7.581,-0.55%
2007-06-03,7.581,7.581,7.581,7.581,-0.55%
2007-06-04,7.586,7.586,7.586,7.586,0.07%
2007-06-05,7.629,7.629,7.629,7.629,0.57%
2007-06-06,7.729,7.729,7.729,7.729,1.31%
2007-06-07,7.637,7.637,7.637,7.637,-1.19%
