Date,beta1_level,beta2_slope,beta3_curvature,fitted_Y1,residual_Y1,fitted_Y3,residual_Y3,fitted_Y5,residual_Y5,fitted_Y10,residual_Y10,Y1,Y3,Y5,Y10,Repo
2013-06-30,7.395008923294923,-0.7267492103325427,1.7719731047198148,7.505846163309494,0.0021538366905060613,7.618857381303711,-0.03585738130371041,7.54905611011672,0.0679438898832796,7.47324034527007,-0.034240345270069916,7.508,7.583,7.617,7.439,7.25
2013-07-31,7.943878839366673,-0.5863042517162761,5.194226153356981,9.120654754373579,0.0073452456264213595,8.978284699836907,-0.12228469983690715,8.626290436221327,0.2317095637786739,8.288770109568189,-0.11677010956818812,9.128,8.856,8.858,8.172,7.25
2013-08-31,8.454578051773638,2.3776020910802353,1.571679162595059,10.22030177623863,0.009698223761370528,9.393457416392518,-0.1614574163925191,9.043064526706628,0.30593547329337234,8.750176280662226,-0.15417628066222555,10.23,9.232,9.349,8.596,7.25
2013-09-30,8.880362709850095,1.857169573659426,-2.7353812844219547,9.114940781212129,0.0030592187878717425,8.71493031196455,-0.050930311964549446,8.7524953646355,0.09650463536450005,8.814633542187813,-0.04863354218781346,9.118,8.664,8.849,8.766,7.5
2013-10-31,8.857154195183776,2.819123720368244,-5.441873328632695,8.840744787382645,0.0022552126173547293,8.313545102234482,-0.03754510223448193,8.471858154189524,0.07114184581047489,8.660851956193346,-0.03585195619334591,8.843,8.276,8.543,8.625,7.75
2013-11-30,9.342036341404974,3.301503216106377,-7.586176830908225,8.97242515799438,-0.001425157994379589,8.43027376585785,0.023726234142150915,8.71095734438175,-0.04495734438174992,9.021343731765997,0.022656268234003463,8.971,8.454,8.666,9.044,7.75
2013-12-31,9.082585691342546,2.068564110904838,-4.333713871240572,8.972146971170275,0.005853028829724494,8.606442061161985,-0.09744206116198484,8.7493631851274,0.18463681487259898,8.913047782540337,-0.09304778254033685,8.978,8.509,8.934,8.82,7.75
2014-01-31,8.830121851328517,0.08857942749698289,-0.19483598816643674,8.822718392685998,0.0032816073140029545,8.80763266795745,-0.054632667957449144,8.814480003815927,0.10351999618407248,8.822168935540605,-0.05216893554060498,8.826,8.753,8.918,8.77,8.0
2014-02-28,8.897731476227134,0.22830678432835275,-0.20445602586141237,8.96464004972656,0.002359950273440603,8.907288789714455,-0.03928878971445471,8.901554150778715,0.07444584922128605,8.899517009780268,-0.037517009780268396,8.967,8.868,8.976,8.862,8.0
2014-03-31,8.847819429330697,-1.114144507545254,0.900621126375219,8.493249022267175,0.001750977732823955,8.779150527752119,-0.029150527752118904,8.81476450383106,0.055235496168938525,8.831835946149644,-0.027835946149643576,8.495,8.75,8.87,8.804,8.0
2014-04-30,8.941231536193087,-0.009234685172876329,-1.2203343948938574,8.583666374181723,0.0013336258182778948,8.662202393381719,-0.022202393381718366,8.758930085348528,0.04206991465147247,8.849201147088039,-0.021201147088039107,8.585,8.64,8.801,8.828,8.0
2014-05-31,8.730226132112357,-0.3862752680752995,-0.7925763392299123,8.288189261903042,-0.0001892619030421372,8.455849140766503,0.0031508592334965613,8.554970364399594,-0.00597036439959453,8.641991232930858,0.003008767069141882,8.288,8.459,8.549,8.645,8.0
